PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
406,Shaquille,O'Neal,Shaquille O'Neal,"O'Neal, Shaquille",S. O'Neal,shaquille-oneal,1972-03-06T00:00:00,Louisiana State,USA,Louisiana State/USA,7-1,325,18,34,Center,Inactive,1610612747,Lakers,LAL,lakers,Los Angeles,shaquille_o'neal,1992,2010,N,Y,Y,1992,1,1
1005,Walt,Williams,Walt Williams,"Williams, Walt",W. Williams,walt-williams,1970-04-16T00:00:00,Maryland,USA,Maryland ''92/USA,,,11,,,Inactive,0,,,,,walt_williams,1992,2002,N,Y,Y,1992,1,7
948,Marcus,Camby,Marcus Camby,"Camby, Marcus",M. Camby,marcus-camby,1974-03-22T00:00:00,Massachusetts,USA,Massachusetts/USA,6-11,240,17,23,Center-Forward,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,marcus_camby,1996,2012,N,Y,Y,1996,1,2
440,Zan,Tabak,Zan Tabak,"Tabak, Zan",Z. Tabak,zan-tabak,1970-06-15T00:00:00,,USA,No College/USA,7-0,257,5,55,Center,Inactive,1610612761,Raptors,TOR,raptors,Toronto,zan_tabak,1994,2000,N,Y,Y,1991,2,51
57,Doug,Christie,Doug Christie,"Christie, Doug",D. Christie,doug-christie,1970-05-09T00:00:00,Pepperdine,USA,Pepperdine/USA,,,14,,,Inactive,0,,,,,doug_christie,1992,2006,N,Y,Y,1992,1,17
757,Damon,Stoudamire,Damon Stoudamire,"Stoudamire, Damon",D. Stoudamire,damon-stoudamire,1973-09-03T00:00:00,Arizona,USA,Arizona/USA,5-10,171,13,3,Guard,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,damon_stoudamire,1995,2007,N,Y,Y,1995,1,7
435,Carlos,Rogers,Carlos Rogers,"Rogers, Carlos",C. Rogers,carlos-rogers,1971-02-06T00:00:00,Tennessee State,USA,Arkansas-Little Rock; Tennessee State/USA,6-11,232,7,6,Forward-Center,Inactive,1610612761,Raptors,TOR,raptors,Toronto,carlos_rogers,1994,2001,N,Y,Y,1994,1,11
461,Popeye,Jones,Popeye Jones,"Jones, Popeye",P. Jones,popeye-jones,1970-06-17T00:00:00,Murray State,USA,Murray State ''92/USA,6-8,265,11,54,Forward,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,popeye_jones,1993,2003,N,Y,Y,1992,2,41
961,John,Wallace,John Wallace,"Wallace, John",J. Wallace,john-wallace,1974-02-09T00:00:00,Syracuse,USA,Syracuse ''96/USA,6-9,225,7,22,Forward,Inactive,1610612761,Raptors,TOR,raptors,Toronto,john_wallace,1996,2003,N,Y,Y,1996,1,18
1503,Tracy,McGrady,Tracy McGrady,"McGrady, Tracy",T. McGrady,tracy-mcgrady,1979-05-24T00:00:00,Mount Zion Christian Academy,USA,Mount Zion Christian Acad. HS (NC)/USA,6-8,225,16,1,Guard-Forward,Inactive,1610612745,Rockets,HOU,rockets,Houston,tracy_mcgrady,1997,2012,N,Y,Y,1997,1,9
704,Shawn,Respert,Shawn Respert,"Respert, Shawn",S. Respert,shawn-respert,1972-02-06T00:00:00,Michigan State,USA,Michigan State/USA,,,3,,,Inactive,0,,,,,shawn_respert,1995,1998,N,Y,Y,1995,1,8
1612,Chris,Garner,Chris Garner,"Garner, Chris",C. Garner,chris-garner,1975-02-23T00:00:00,Memphis,USA,Memphis/USA,5-10,156,2,2,Guard,Inactive,1610612761,Raptors,TOR,raptors,Toronto,chris_garner,1997,2000,N,Y,Y,Undrafted,Undrafted,Undrafted
1073,Reggie,Slater,Reggie Slater,"Slater, Reggie",R. Slater,reggie-slater,1970-08-27T00:00:00,Wyoming,USA,Wyoming ''92/USA,6-7,255,8,35,Forward,Inactive,1610612761,Raptors,TOR,raptors,Toronto,reggie_slater,1994,2002,N,Y,Y,Undrafted,Undrafted,Undrafted
469,Jamal,Mashburn,Jamal Mashburn,"Mashburn, Jamal",J. Mashburn,jamal-mashburn,1972-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-8,247,11,24,Forward,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,jamal_mashburn,1993,2003,N,Y,Y,1993,1,4
136,P.J.,Brown,P.J. Brown,"Brown, P.J.",P. Brown,pj-brown,1969-10-14T00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-11,239,15,93,Forward-Center,Inactive,1610612740,Hornets,NOK,pelicans,New Orleans/Oklahoma City,p.j._brown,1993,2007,N,Y,Y,1992,2,29
1134,Ike,Austin,Ike Austin,"Austin, Ike",I. Austin,ike-austin,1969-08-18T00:00:00,Arizona State,USA,Reedley College; Arizona State/USA,,,8,,,Inactive,0,,,,,ike_austin,1991,2001,N,Y,Y,1991,2,48
702,Voshon,Lenard,Voshon Lenard,"Lenard, Voshon",V. Lenard,voshon-lenard,1973-05-14T00:00:00,Minnesota,USA,Minnesota/USA,6-4,215,10,0,Guard,Inactive,1610612748,Heat,MIA,heat,Miami,voshon_lenard,1995,2005,N,Y,Y,1994,2,46
896,Tim,Hardaway,Tim Hardaway,"Hardaway, Tim",T. Hardaway,tim-hardaway,1966-09-01T00:00:00,Texas-El Paso,USA,Texas-El Paso ''89/USA,,,13,10,,Inactive,0,,,,,tim_hardaway,1989,2002,N,Y,Y,1989,1,14
105,Dan,Majerle,Dan Majerle,"Majerle, Dan",D. Majerle,dan-majerle,1965-09-09T00:00:00,Central Michigan,USA,Central Michigan/USA,6-6,222,13,9,Guard-Forward,Inactive,1610612756,Suns,PHX,suns,Phoenix,dan_majerle,1988,2001,N,Y,Y,1988,1,14
173,Keith,Askins,Keith Askins,"Askins, Keith",K. Askins,keith-askins,1967-12-15T00:00:00,Alabama,USA,Alabama/USA,6-8,215,8,2,Forward-Guard,Inactive,1610612748,Heat,MIA,heat,Miami,keith_askins,1990,1998,N,Y,Y,Undrafted,Undrafted,Undrafted
371,Terry,Mills,Terry Mills,"Mills, Terry",T. Mills,terry-mills,1967-12-21T00:00:00,Michigan,USA,Michigan/USA,,,10,,,Inactive,0,,,,,terry_mills,1990,2000,N,Y,Y,1990,1,16
1110,Mark,Strickland,Mark Strickland,"Strickland, Mark",M. Strickland,mark-strickland,1970-07-14T00:00:00,Temple,USA,Temple/USA,,,8,,,Inactive,0,,,,,mark_strickland,1994,2002,N,Y,Y,Undrafted,Undrafted,Undrafted
785,Eric,Murdock,Eric Murdock,"Murdock, Eric",E. Murdock,eric-murdock,1968-06-14T00:00:00,Providence,USA,Providence/USA,,,8,,,Inactive,0,,,,,eric_murdock,1991,1999,N,Y,Y,1991,1,21
190,Duane,Causwell,Duane Causwell,"Causwell, Duane",D. Causwell,duane-causwell,1968-05-31T00:00:00,Temple,USA,Temple ''90/USA,7-0,255,11,,Center,Inactive,1610612758,Kings,SAC,kings,Sacramento,duane_causwell,1990,2002,N,Y,Y,1990,1,18
103,Todd,Day,Todd Day,"Day, Todd",T. Day,todd-day,1970-01-07T00:00:00,Arkansas,USA,Arkansas/USA,,,7,,,Inactive,0,,,,,todd_day,1992,2000,N,Y,Y,1992,1,8
299,Glenn,Robinson,Glenn Robinson,"Robinson, Glenn",G. Robinson,glenn-robinson,1973-01-10T00:00:00,Purdue,USA,Purdue/USA,6-7,240,11,3,Forward,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,glenn_robinson,1994,2004,N,Y,Y,1994,1,1
238,Tyrone,Hill,Tyrone Hill,"Hill, Tyrone",T. Hill,tyrone-hill,1968-03-19T00:00:00,Xavier,USA,Xavier (Ohio) ''90/USA,,,13,,,Inactive,0,,,,,tyrone_hill,1990,2003,N,Y,Y,1990,1,11
911,Ervin,Johnson,Ervin Johnson,"Johnson, Ervin",E. Johnson,ervin-johnson,1967-12-21T00:00:00,New Orleans,USA,New Orleans/USA,6-11,245,12,40,Center,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,ervin_johnson,1993,2005,N,Y,Y,1993,1,23
951,Ray,Allen,Ray Allen,"Allen, Ray",R. Allen,ray-allen,1975-07-20T00:00:00,Connecticut,USA,Connecticut/USA,6-5,205,17,34,Guard,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,ray_allen,1996,2013,N,Y,Y,1996,1,5
210,Terrell,Brandon,Terrell Brandon,"Brandon, Terrell",T. Brandon,terrell-brandon,1970-05-20T00:00:00,Oregon,USA,Oregon ''91/USA,5-11,173,11,7,Guard,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,terrell_brandon,1991,2002,N,Y,Y,1991,1,11
288,Armen,Gilliam,Armen Gilliam,"Gilliam, Armen",A. Gilliam,armen-gilliam,1964-05-28T00:00:00,Nevada-Las Vegas,USA,Independence CC KS; Nevada-Las Vegas/USA,6-9,260,12,5,Forward,Inactive,1610612751,Nets,NJN,nets,New Jersey,armen_gilliam,1987,1999,N,Y,Y,1987,1,2
688,Michael,Curry,Michael Curry,"Curry, Michael",M. Curry,michael-curry,1968-08-22T00:00:00,Georgia Southern,USA,Georgia Southern '90/USA,,,10,,,Inactive,0,,,,,michael_curry,1993,2004,N,Y,Y,Undrafted,Undrafted,Undrafted
386,Elliot,Perry,Elliot Perry,"Perry, Elliot",E. Perry,elliot-perry,1969-03-28T00:00:00,Memphis,USA,Memphis/USA,,,9,,,Inactive,0,,,,,elliot_perry,1991,2001,N,Y,Y,1991,2,37
994,Jamie,Feick,Jamie Feick,"Feick, Jamie",J. Feick,jamie-feick,1974-07-03T00:00:00,Michigan State,USA,Michigan State ''96/USA,6-8,255,5,14,Forward,Inactive,1610612751,Nets,NJN,nets,New Jersey,jamie_feick,1996,2002,N,Y,Y,1996,2,48
160,Tim,Breaux,Tim Breaux,"Breaux, Tim",T. Breaux,tim-breaux,1970-09-19T00:00:00,Wyoming,USA,Wyoming/USA,,,2,,,Inactive,0,,,,,tim_breaux,1994,1997,N,Y,Y,Undrafted,Undrafted,Undrafted
1532,Jerald,Honeycutt,Jerald Honeycutt,"Honeycutt, Jerald",J. Honeycutt,jerald-honeycutt,1974-10-20T00:00:00,Tulane,USA,Tulane/USA,6-9,254,2,25,Forward-Guard,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,jerald_honeycutt,1997,1998,N,Y,Y,1997,2,38
999,Jeff,Nordgaard,Jeff Nordgaard,"Nordgaard, Jeff",J. Nordgaard,jeff-nordgaard,1973-02-23T00:00:00,Wisconsin-Green Bay,USA,Wis.-Green Bay/USA,,,0,,,Inactive,0,,,,,jeff_nordgaard,1997,1997,N,Y,Y,1996,2,53
754,Jim,Jackson,Jim Jackson,"Jackson, Jim",J. Jackson,jim-jackson,1970-10-14T00:00:00,Ohio State,USA,Ohio State/USA,6-6,220,13,24,Forward-Guard,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,jim_jackson,1992,2005,N,Y,Y,1992,1,4
221,Clar.,Weatherspoon,Clar. Weatherspoon,"Weatherspoon, Clar.",C. Weatherspoon,clar-weatherspoon,1970-09-08T00:00:00,Southern Mississippi,USA,Southern Mississippi/USA,6-7,270,13,30,Forward,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,clar._weatherspoon,1992,2004,N,Y,Y,1992,1,9
934,Derrick,Coleman,Derrick Coleman,"Coleman, Derrick",D. Coleman,derrick-coleman,1967-06-21T00:00:00,Syracuse,USA,Syracuse '90/USA,,,14,,,Inactive,0,,,,,derrick_coleman,1990,2004,N,Y,Y,1990,1,1
711,Jerry,Stackhouse,Jerry Stackhouse,"Stackhouse, Jerry",J. Stackhouse,jerry-stackhouse,1974-11-05T00:00:00,North Carolina,USA,North Carolina/USA,6-6,218,18,42,Forward,Inactive,1610612765,Pistons,DET,pistons,Detroit,jerry_stackhouse,1995,2012,N,Y,Y,1995,1,3
77,Doug,Overton,Doug Overton,"Overton, Doug",D. Overton,doug-overton,1969-08-03T00:00:00,La Salle,USA,La Salle ''91/USA,6-3,190,11,24,Guard,Inactive,1610612764,Bullets,WAS,wizards,Washington,doug_overton,1992,2003,N,Y,Y,1991,2,40
187,Terry,Cummings,Terry Cummings,"Cummings, Terry",T. Cummings,terry-cummings,1961-03-15T00:00:00,DePaul,USA,DePaul/USA,,,17,,,Inactive,0,,,,,terry_cummings,1982,1999,N,Y,Y,1982,1,2
1501,Tim,Thomas,Tim Thomas,"Thomas, Tim",T. Thomas,tim-thomas,1977-02-26T00:00:00,Villanova,USA,Villanova/USA,6-10,240,13,7,Forward,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,tim_thomas,1997,2009,N,Y,Y,1997,1,7
777,Rex,Walters,Rex Walters,"Walters, Rex",R. Walters,rex-walters,1970-03-12T00:00:00,Kansas,USA,De Anza Coll. CA (J.C.); Northwestern; Kansas/USA,,,6,,,Inactive,0,,,,,rex_walters,1993,1999,N,Y,Y,1993,1,16
281,Scott,Williams,Scott Williams,"Williams, Scott",S. Williams,scott-williams,1968-03-21T00:00:00,North Carolina,USA,North Carolina/USA,,,15,,,Inactive,0,,,,,scott_williams,1990,2004,N,Y,Y,Undrafted,Undrafted,Undrafted
707,Mark,Davis,Mark Davis,"Davis, Mark",M. Davis,mark-davis,1973-04-26T00:00:00,Texas Tech,USA,Texas Tech/USA,6-7,205,4,7,Guard-Forward,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,mark_davis,1995,1999,N,Y,Y,1995,2,48
947,Allen,Iverson,Allen Iverson,"Iverson, Allen",A. Iverson,allen-iverson,1975-06-07T00:00:00,Georgetown,USA,Georgetown/USA,6-0,165,14,3,Guard,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,allen_iverson,1996,2009,N,Y,Y,1996,1,1
376,Eric,Montross,Eric Montross,"Montross, Eric",E. Montross,eric-montross,1971-09-23T00:00:00,North Carolina,USA,North Carolina ''94/USA,7-0,270,8,00,Center,Inactive,1610612765,Pistons,DET,pistons,Detroit,eric_montross,1994,2002,N,Y,Y,1994,1,9
96,Detlef,Schrempf,Detlef Schrempf,"Schrempf, Detlef",D. Schrempf,detlef-schrempf,1963-01-21T00:00:00,Washington,USA,Washington/USA,6-10,235,15,12,Forward,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,detlef_schrempf,1985,2000,N,Y,Y,1985,1,8
452,Vin,Baker,Vin Baker,"Baker, Vin",V. Baker,vin-baker,1971-11-23T00:00:00,Hartford,USA,Hartford/USA,6-11,240,12,34,Forward,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,vin_baker,1993,2005,N,Y,Y,1993,1,8
1425,Aaron,Williams,Aaron Williams,"Williams, Aaron",A. Williams,aaron-williams,1971-10-02T00:00:00,Xavier,USA,Xavier (Ohio)/USA,,,13,,,Inactive,0,,,,,aaron_williams,1993,2007,N,Y,Y,Undrafted,Undrafted,Undrafted
765,Hersey,Hawkins,Hersey Hawkins,"Hawkins, Hersey",H. Hawkins,hersey-hawkins,1966-09-29T00:00:00,Bradley,USA,Bradley/USA,6-3,200,12,33,Guard,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,hersey_hawkins,1988,2000,N,Y,Y,1988,1,6
56,Gary,Payton,Gary Payton,"Payton, Gary",G. Payton,gary-payton,1968-07-23T00:00:00,Oregon State,USA,Oregon State/USA,6-4,190,17,20,Guard,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,gary_payton,1990,2006,N,Y,Y,1990,1,2
64,Sam,Perkins,Sam Perkins,"Perkins, Sam",S. Perkins,sam-perkins,1961-06-14T00:00:00,North Carolina,USA,North Carolina/USA,6-9,260,16,14,Center-Forward,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,sam_perkins,1984,2000,N,Y,Y,1984,1,4
760,Jerome,Kersey,Jerome Kersey,"Kersey, Jerome",J. Kersey,jerome-kersey,1962-06-26T00:00:00,Longwood,USA,Longwood/USA,,,16,,,Inactive,0,,,,,jerome_kersey,1984,2000,N,Y,Y,1984,2,46
107,Dale,Ellis,Dale Ellis,"Ellis, Dale",D. Ellis,dale-ellis,1960-08-06T00:00:00,Tennessee,USA,Tennessee/USA,,,16,,,Inactive,0,,,,,dale_ellis,1983,1999,N,Y,Y,1983,1,9
21,Greg,Anthony,Greg Anthony,"Anthony, Greg",G. Anthony,greg-anthony,1967-11-15T00:00:00,Nevada-Las Vegas,USA,Portland; Nevada-Las Vegas/USA,6-1,180,10,50,Guard,Inactive,1610612752,Knicks,NYK,knicks,New York,greg_anthony,1991,2001,N,Y,Y,1991,1,12
29,Jim,McIlvaine,Jim McIlvaine,"McIlvaine, Jim",J. McIlvaine,jim-mcilvaine,1972-07-30T00:00:00,Marquette,USA,Marquette/USA,,,6,,,Inactive,0,,,,,jim_mcilvaine,1994,2000,N,Y,Y,1994,2,32
727,Eric,Snow,Eric Snow,"Snow, Eric",E. Snow,eric-snow,1973-04-24T00:00:00,Michigan State,USA,Michigan State/USA,6-3,205,13,20,Guard,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,eric_snow,1995,2007,N,Y,Y,1995,2,43
766,David,Wingate,David Wingate,"Wingate, David",D. Wingate,david-wingate,1963-12-15T00:00:00,Georgetown,USA,Georgetown/USA,6-5,187,14,25,Guard-Forward,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,david_wingate,1986,2000,N,Y,Y,1986,2,44
258,Brian,Grant,Brian Grant,"Grant, Brian",B. Grant,brian-grant,1972-03-05T00:00:00,Xavier,USA,Xavier (Ohio)/USA,6-9,254,12,55,Forward-Center,Inactive,1610612748,Heat,MIA,heat,Miami,brian_grant,1994,2005,N,Y,Y,1994,1,8
739,Rasheed,Wallace,Rasheed Wallace,"Wallace, Rasheed",R. Wallace,rasheed-wallace,1974-09-17T00:00:00,North Carolina,USA,North Carolina/USA,,,15,,,Inactive,0,,,,,rasheed_wallace,1995,2012,N,Y,Y,1995,1,4
717,Arvydas,Sabonis,Arvydas Sabonis,"Sabonis, Arvydas",A. Sabonis,arvydas-sabonis,1964-12-19T00:00:00,,Lithuania,Lithuania,7-3,292,7,11,Center,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,arvydas_sabonis,1995,2002,N,Y,Y,1986,1,24
278,Stacey,Augmon,Stacey Augmon,"Augmon, Stacey",S. Augmon,stacey-augmon,1968-08-01T00:00:00,Nevada-Las Vegas,USA,Nevada-Las Vegas/USA,6-8,213,15,2,Forward-Guard,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,stacey_augmon,1991,2005,N,Y,Y,1991,1,9
180,John,Crotty,John Crotty,"Crotty, John",J. Crotty,john-crotty,1969-07-15T00:00:00,Virginia,USA,Virginia/USA,,,10,,,Inactive,0,,,,,john_crotty,1992,2002,N,Y,Y,Undrafted,Undrafted,Undrafted
1509,Kelvin,Cato,Kelvin Cato,"Cato, Kelvin",K. Cato,kelvin-cato,1974-08-26T00:00:00,Iowa State,USA,Iowa State/USA,6-11,275,10,26,Center,Inactive,1610612745,Rockets,HOU,rockets,Houston,kelvin_cato,1997,2006,N,Y,Y,1997,1,15
925,Sean,Higgins,Sean Higgins,"Higgins, Sean",S. Higgins,sean-higgins,1968-12-30T00:00:00,Michigan,USA,Michigan/USA,,,5,,,Inactive,0,,,,,sean_higgins,1990,1997,N,Y,Y,1990,2,54
72,Kenny,Anderson,Kenny Anderson,"Anderson, Kenny",K. Anderson,kenny-anderson,1970-10-09T00:00:00,Georgia Tech,USA,Georgia Tech '93/USA,,,13,,,Inactive,0,,,,,kenny_anderson,1991,2004,N,Y,Y,1991,1,2
979,Jermaine,O'Neal,Jermaine O'Neal,"O'Neal, Jermaine",J. O'Neal,jermaine-oneal,1978-10-13T00:00:00,Eau Claire,USA,Eau Claire HS (SC)/USA,6-11,255,17,7,Center-Forward,Inactive,1610612754,Pacers,IND,pacers,Indiana,jermaine_o'neal,1996,2013,N,Y,Y,1996,1,17
355,Vincent,Askew,Vincent Askew,"Askew, Vincent",V. Askew,vincent-askew,1966-02-28T00:00:00,Memphis,USA,Memphis/USA,,,8,,,Inactive,0,,,,,vincent_askew,1987,1997,N,Y,Y,1987,2,39
375,Isaiah,Rider,Isaiah Rider,"Rider, Isaiah",I. Rider,isaiah-rider,1971-03-12T00:00:00,Nevada-Las Vegas,USA,Allen County CC KS; Antelope Valley Coll. CA (J.C.,,,8,,,Inactive,0,,,,,isaiah_rider,1993,2001,N,Y,Y,1993,1,5
1541,Alvin,Williams,Alvin Williams,"Williams, Alvin",A. Williams,alvin-williams,1974-08-06T00:00:00,Villanova,USA,Villanova/USA,,,8,,,Inactive,0,,,,,alvin_williams,1997,2006,N,Y,Y,1997,2,47
915,Rodney,Rogers,Rodney Rogers,"Rogers, Rodney",R. Rogers,rodney-rogers,1971-06-20T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,270,12,54,Forward,Inactive,1610612746,Clippers,LAC,clippers,Los Angeles,rodney_rogers,1993,2004,N,Y,Y,1993,1,9
919,Loy,Vaught,Loy Vaught,"Vaught, Loy",L. Vaught,loy-vaught,1968-02-27T00:00:00,Michigan,USA,Michigan/USA,6-9,240,10,35,Forward-Center,Inactive,1610612746,Clippers,LAC,clippers,Los Angeles,loy_vaught,1990,2000,N,Y,Y,1990,1,13
1037,Stojko,Vrankovic,Stojko Vrankovic,"Vrankovic, Stojko",S. Vrankovic,stojko-vrankovic,1964-01-22T00:00:00,Croatia,USA,Croatia/USA,,,4,,,Inactive,0,,,,,stojko_vrankovic,1990,1998,N,Y,Y,Undrafted,Undrafted,Undrafted
239,Darrick,Martin,Darrick Martin,"Martin, Darrick",D. Martin,darrick-martin,1971-03-06T00:00:00,UCLA, ,UCLA/USA,,,12,,,Inactive,0,,,,,darrick_martin,1994,2007,N,Y,Y,Undrafted,Undrafted,Undrafted
699,Brent,Barry,Brent Barry,"Barry, Brent",B. Barry,brent-barry,1971-12-31T00:00:00,Oregon State,USA,Oregon State/USA,6-7,210,14,17,Guard,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,brent_barry,1995,2008,N,Y,Y,1995,1,15
441,Lamond,Murray,Lamond Murray,"Murray, Lamond",L. Murray,lamond-murray,1973-04-20T00:00:00,California,USA,California/USA,6-7,235,10,31,Forward,Inactive,1610612746,Clippers,LAC,clippers,Los Angeles,lamond_murray,1994,2005,N,Y,Y,1994,1,7
71,Pooh,Richardson,Pooh Richardson,"Richardson, Pooh",P. Richardson,pooh-richardson,1966-05-14T00:00:00,California-Los Angeles,USA,UCLA/USA,,,9,,,Inactive,0,,,,,pooh_richardson,1989,1998,N,Y,Y,1989,1,10
953,Lorenzen,Wright,Lorenzen Wright,"Wright, Lorenzen",L. Wright,lorenzen-wright,1975-11-04T00:00:00,Memphis,USA,Memphis/USA,6-11,255,13,55,Forward-Center,Inactive,1610612763,Grizzlies,MEM,grizzlies,Memphis,lorenzen_wright,1996,2008,N,Y,Y,1996,1,7
381,James,Robinson,James Robinson,"Robinson, James",J. Robinson,james-robinson,1970-08-31T00:00:00,Alabama,USA,Alabama/USA,,,6,,,Inactive,0,,,,,james_robinson,1993,2000,N,Y,Y,1993,1,21
1508,Maurice,Taylor,Maurice Taylor,"Taylor, Maurice",M. Taylor,maurice-taylor,1976-10-30T00:00:00,Michigan,USA,Michigan/USA,,,8,,,Inactive,0,,,,,maurice_taylor,1997,2006,N,Y,Y,1997,1,14
1569,Keith,Closs,Keith Closs,"Closs, Keith",K. Closs,keith-closs,1976-04-03T00:00:00,Central Connecticut State,USA,Central Connecticut State/USA,7-3,212,3,33,Center,Inactive,1610612746,Clippers,LAC,clippers,Los Angeles,keith_closs,1997,2000,Y,Y,Y,Undrafted,Undrafted,Undrafted
15,Eric,Piatkowski,Eric Piatkowski,"Piatkowski, Eric",E. Piatkowski,eric-piatkowski,1970-09-30T00:00:00,Nebraska,USA,Nebraska/USA,6-7,215,14,52,Guard-Forward,Inactive,1610612746,Clippers,LAC,clippers,Los Angeles,eric_piatkowski,1994,2007,N,Y,Y,1994,1,15
364,Rex,Chapman,Rex Chapman,"Chapman, Rex",R. Chapman,rex-chapman,1967-10-05T00:00:00,Kentucky,USA,Kentucky/USA,,,11,,,Inactive,0,,,,,rex_chapman,1988,1999,N,Y,Y,1988,1,8
686,Antonio,McDyess,Antonio McDyess,"McDyess, Antonio",A. McDyess,antonio-mcdyess,1974-09-07T00:00:00,Alabama,USA,Alabama/USA,6-9,245,15,34,Forward-Center,Inactive,1610612765,Pistons,DET,pistons,Detroit,antonio_mcdyess,1995,2010,N,Y,Y,1995,1,2
361,Clifford,Robinson,Clifford Robinson,"Robinson, Clifford",C. Robinson,clifford-robinson,1966-12-16T00:00:00,Connecticut,USA,Connecticut/USA,6-10,245,17,30,Forward-Center,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,clifford_robinson,1989,2006,N,Y,Y,1989,2,36
467,Jason,Kidd,Jason Kidd,"Kidd, Jason",J. Kidd,jason-kidd,1973-03-23T00:00:00,California,USA,California/USA,6-4,210,18,5,Guard,Inactive,1610612751,Nets,NJN,nets,New Jersey,jason_kidd,1994,2012,N,Y,Y,1994,1,2
134,Kevin,Johnson,Kevin Johnson,"Johnson, Kevin",K. Johnson,kevin-johnson,1966-03-04T00:00:00,California,USA,California/USA,6-1,190,11,7,Guard,Inactive,1610612756,Suns,PHX,suns,Phoenix,kevin_johnson,1987,1999,N,Y,Y,1987,1,7
330,Danny,Manning,Danny Manning,"Manning, Danny",D. Manning,danny-manning,1966-05-17T00:00:00,Kansas,USA,Kansas ''88/USA,,,15,,,Inactive,0,,,,,danny_manning,1988,2002,N,Y,Y,1988,1,1
73,Hot Rod,Williams,Hot Rod Williams,"Williams, Hot Rod",H. Williams,hot-rod-williams,1962-08-09T00:00:00,Tulane,USA,Tulane/USA,6-11,245,12,18,Center,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,hot rod_williams,1986,1998,N,Y,Y,1985,2,45
959,Steve,Nash,Steve Nash,"Nash, Steve",S. Nash,steve-nash,1974-02-07T00:00:00,Santa Clara,Canada,Santa Clara/Canada,6-3,178,18,10,Guard,Inactive,1610612756,Suns,PHX,suns,Phoenix,steve_nash,1996,2013,N,Y,Y,1996,1,15
95,Mark,Bryant,Mark Bryant,"Bryant, Mark",M. Bryant,mark-bryant,1965-04-25T00:00:00,Seton Hall,USA,Seton Hall ''88/USA,6-9,250,15,9,Forward,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,mark_bryant,1988,2002,N,Y,Y,1988,1,21
76,Cedric,Ceballos,Cedric Ceballos,"Ceballos, Cedric",C. Ceballos,cedric-ceballos,1969-08-02T00:00:00,Cal State-Fullerton,USA,Ventura Coll. CA (J.C.); Cal State-Fullerton/USA,6-7,220,10,23,Forward,Inactive,1610612756,Suns,PHX,suns,Phoenix,cedric_ceballos,1990,2000,N,Y,Y,1990,2,48
1024,Horacio,Llamas,Horacio Llamas,"Llamas, Horacio",H. Llamas,horacio-llamas,1973-07-17T00:00:00,Grand Canyon,USA,Grand Canyon ''96/USA,6-11,285,2,54,Center,Inactive,1610612756,Suns,PHX,suns,Phoenix,horacio_llamas,1996,2002,N,Y,Y,Undrafted,Undrafted,Undrafted
45,George,McCloud,George McCloud,"McCloud, George",G. McCloud,george-mccloud,1967-05-27T00:00:00,Florida State,USA,Florida State ''89/USA,6-8,230,12,21,Forward,Inactive,1610612754,Pacers,IND,pacers,Indiana,george_mccloud,1989,2002,N,Y,Y,1989,1,7
